Date,Date,fear_greed,fg_ma7,fg_ma14,fg_change,fg_change7,fg_extreme_fear,fg_extreme_greed
4668,2023-04-30,60.0,58.42857142857143,57.85714285714285,-4.0,4.0,0.0,0.0
4669,2023-05-01,63.0,59.85714285714285,57.42857142857143,3.0,10.0,0.0,0.0
4670,2023-05-02,55.0,60.142857142857146,57.21428571428572,-8.0,2.0,0.0,0.0
4671,2023-05-03,64.0,61.285714285714285,57.285714285714285,9.0,8.0,0.0,0.0
4672,2023-05-04,64.0,62.0,58.142857142857146,0.0,5.0,0.0,0.0
4673,2023-05-05,61.0,61.57142857142857,58.92857142857143,-3.0,-3.0,0.0,0.0
4674,2023-05-06,60.0,61.0,59.42857142857143,-1.0,-4.0,0.0,0.0
4675,2023-05-07,64.0,61.57142857142857,60.0,4.0,4.0,0.0,0.0
4676,2023-05-08,60.0,61.142857142857146,60.5,-4.0,-3.0,0.0,0.0
4677,2023-05-09,51.0,60.57142857142857,60.35714285714285,-9.0,-4.0,0.0,0.0
4678,2023-05-10,52.0,58.85714285714285,60.07142857142857,1.0,-12.0,0.0,0.0
4679,2023-05-11,52.0,57.142857142857146,59.57142857142857,0.0,-12.0,0.0,0.0
4680,2023-05-12,49.0,55.42857142857143,58.5,-3.0,-12.0,0.0,0.0
4681,2023-05-13,48.0,53.71428571428572,57.35714285714285,-1.0,-12.0,0.0,0.0
4682,2023-05-14,48.0,51.42857142857143,56.5,0.0,-16.0,0.0,0.0
4683,2023-05-15,50.0,50.0,55.57142857142857,2.0,-10.0,0.0,0.0
4684,2023-05-16,54.0,50.42857142857143,55.5,4.0,3.0,0.0,0.0
4685,2023-05-17,50.0,50.142857142857146,54.5,-4.0,-2.0,0.0,0.0
4686,2023-05-18,51.0,50.0,53.57142857142857,1.0,-1.0,0.0,0.0
4687,2023-05-19,48.0,49.85714285714285,52.642857142857146,-3.0,-1.0,0.0,0.0
4688,2023-05-20,48.0,49.85714285714285,51.785714285714285,0.0,0.0,0.0,0.0
4689,2023-05-21,52.0,50.42857142857143,50.92857142857143,4.0,4.0,0.0,0.0
4690,2023-05-22,49.0,50.285714285714285,50.142857142857146,-3.0,-1.0,0.0,0.0
4691,2023-05-23,50.0,49.71428571428572,50.07142857142857,1.0,-4.0,0.0,0.0
4692,2023-05-24,50.0,49.71428571428572,49.92857142857143,0.0,0.0,0.0,0.0
4693,2023-05-25,51.0,49.71428571428572,49.85714285714285,1.0,0.0,0.0,0.0
4694,2023-05-26,49.0,49.85714285714285,49.85714285714285,-2.0,1.0,0.0,0.0
4695,2023-05-27,48.0,49.85714285714285,49.85714285714285,-1.0,0.0,0.0,0.0
4696,2023-05-28,50.0,49.57142857142857,50.0,2.0,-2.0,0.0,0.0
4697,2023-05-29,52.0,50.0,50.142857142857146,2.0,3.0,0.0,0.0
4698,2023-05-30,51.0,50.142857142857146,49.92857142857143,-1.0,1.0,0.0,0.0
4699,2023-05-31,51.0,50.285714285714285,50.0,0.0,1.0,0.0,0.0
4700,2023-06-01,52.0,50.42857142857143,50.07142857142857,1.0,1.0,0.0,0.0
4701,2023-06-02,50.0,50.57142857142857,50.21428571428572,-2.0,1.0,0.0,0.0
4702,2023-06-03,53.0,51.285714285714285,50.57142857142857,3.0,5.0,0.0,0.0
4703,2023-06-04,52.0,51.57142857142857,50.57142857142857,-1.0,2.0,0.0,0.0
4704,2023-06-05,53.0,51.71428571428572,50.85714285714285,1.0,1.0,0.0,0.0
4705,2023-06-06,44.0,50.71428571428572,50.42857142857143,-9.0,-7.0,0.0,0.0
4706,2023-06-07,53.0,51.0,50.642857142857146,9.0,2.0,0.0,0.0
4707,2023-06-08,50.0,50.71428571428572,50.57142857142857,-3.0,-2.0,0.0,0.0
4708,2023-06-09,50.0,50.71428571428572,50.642857142857146,0.0,0.0,0.0,0.0
4709,2023-06-10,49.0,50.142857142857146,50.71428571428572,-1.0,-4.0,0.0,0.0
4710,2023-06-11,47.0,49.42857142857143,50.5,-2.0,-5.0,0.0,0.0
4711,2023-06-12,47.0,48.57142857142857,50.142857142857146,0.0,-6.0,0.0,0.0
4712,2023-06-13,45.0,48.71428571428572,49.71428571428572,-2.0,1.0,0.0,0.0
4713,2023-06-14,46.0,47.71428571428572,49.35714285714285,1.0,-7.0,0.0,0.0
4714,2023-06-15,41.0,46.42857142857143,48.57142857142857,-5.0,-9.0,0.0,0.0
4715,2023-06-16,47.0,46.0,48.35714285714285,6.0,-3.0,0.0,0.0
4716,2023-06-17,47.0,45.71428571428572,47.92857142857143,0.0,-2.0,0.0,0.0
4717,2023-06-18,49.0,46.0,47.71428571428572,2.0,2.0,0.0,0.0
4718,2023-06-19,47.0,46.0,47.285714285714285,-2.0,0.0,0.0,0.0
4719,2023-06-20,49.0,46.57142857142857,47.642857142857146,2.0,4.0,0.0,0.0
4720,2023-06-21,59.0,48.42857142857143,48.07142857142857,10.0,13.0,0.0,0.0
4721,2023-06-22,65.0,51.85714285714285,49.142857142857146,6.0,24.0,0.0,0.0
4722,2023-06-23,65.0,54.42857142857143,50.21428571428572,0.0,18.0,0.0,0.0
4723,2023-06-24,62.0,56.57142857142857,51.142857142857146,-3.0,15.0,0.0,0.0
4724,2023-06-25,64.0,58.71428571428572,52.35714285714285,2.0,15.0,0.0,0.0
4725,2023-06-26,55.0,59.85714285714285,52.92857142857143,-9.0,8.0,0.0,0.0
4726,2023-06-27,59.0,61.285714285714285,53.92857142857143,4.0,10.0,0.0,0.0
4727,2023-06-28,62.0,61.71428571428572,55.07142857142857,3.0,3.0,0.0,0.0
4728,2023-06-29,54.0,60.142857142857146,56.0,-8.0,-11.0,0.0,0.0
4729,2023-06-30,56.0,58.85714285714285,56.642857142857146,2.0,-9.0,0.0,0.0
4730,2023-07-01,59.0,58.42857142857143,57.5,3.0,-3.0,0.0,0.0
4731,2023-07-02,63.0,58.285714285714285,58.5,4.0,-1.0,0.0,0.0
4732,2023-07-03,62.0,59.285714285714285,59.57142857142857,-1.0,7.0,0.0,0.0
4733,2023-07-04,64.0,60.0,60.642857142857146,2.0,5.0,0.0,0.0
4734,2023-07-05,61.0,59.85714285714285,60.785714285714285,-3.0,-1.0,0.0,0.0
4735,2023-07-06,56.0,60.142857142857146,60.142857142857146,-5.0,2.0,0.0,0.0
4736,2023-07-07,55.0,60.0,59.42857142857143,-1.0,-1.0,0.0,0.0
4737,2023-07-08,58.0,59.85714285714285,59.142857142857146,3.0,-1.0,0.0,0.0
4738,2023-07-09,55.0,58.71428571428572,58.5,-3.0,-8.0,0.0,0.0
4739,2023-07-10,56.0,57.85714285714285,58.57142857142857,1.0,-6.0,0.0,0.0
4740,2023-07-11,57.0,56.85714285714285,58.42857142857143,1.0,-7.0,0.0,0.0
4741,2023-07-12,64.0,57.285714285714285,58.57142857142857,7.0,3.0,0.0,0.0
4742,2023-07-13,57.0,57.42857142857143,58.785714285714285,-7.0,1.0,0.0,0.0
4743,2023-07-14,60.0,58.142857142857146,59.07142857142857,3.0,5.0,0.0,0.0
4744,2023-07-15,56.0,57.85714285714285,58.85714285714285,-4.0,-2.0,0.0,0.0
4745,2023-07-16,57.0,58.142857142857146,58.42857142857143,1.0,2.0,0.0,0.0
4746,2023-07-17,54.0,57.85714285714285,57.85714285714285,-3.0,-2.0,0.0,0.0
4747,2023-07-18,56.0,57.71428571428572,57.285714285714285,2.0,-1.0,0.0,0.0
4748,2023-07-19,50.0,55.71428571428572,56.5,-6.0,-14.0,0.0,0.0
4749,2023-07-20,56.0,55.57142857142857,56.5,6.0,-1.0,0.0,0.0
4750,2023-07-21,50.0,54.142857142857146,56.142857142857146,-6.0,-10.0,0.0,0.0
4751,2023-07-22,52.0,53.57142857142857,55.71428571428572,2.0,-4.0,0.0,0.0
4752,2023-07-23,54.0,53.142857142857146,55.642857142857146,2.0,-3.0,0.0,0.0
4753,2023-07-24,55.0,53.285714285714285,55.57142857142857,1.0,1.0,0.0,0.0
4754,2023-07-25,50.0,52.42857142857143,55.07142857142857,-5.0,-6.0,0.0,0.0
4755,2023-07-26,51.0,52.57142857142857,54.142857142857146,1.0,1.0,0.0,0.0
4756,2023-07-27,51.0,51.85714285714285,53.71428571428572,0.0,-5.0,0.0,0.0
4757,2023-07-28,52.0,52.142857142857146,53.142857142857146,1.0,2.0,0.0,0.0
4758,2023-07-29,52.0,52.142857142857146,52.85714285714285,0.0,0.0,0.0,0.0
4759,2023-07-30,52.0,51.85714285714285,52.5,0.0,-2.0,0.0,0.0
4760,2023-07-31,50.0,51.142857142857146,52.21428571428572,-2.0,-5.0,0.0,0.0
4761,2023-08-01,53.0,51.57142857142857,52.0,3.0,3.0,0.0,0.0
4762,2023-08-02,53.0,51.85714285714285,52.21428571428572,0.0,2.0,0.0,0.0
4763,2023-08-03,52.0,52.0,51.92857142857143,-1.0,1.0,0.0,0.0
4764,2023-08-04,54.0,52.285714285714285,52.21428571428572,2.0,2.0,0.0,0.0
4765,2023-08-05,50.0,52.0,52.07142857142857,-4.0,-2.0,0.0,0.0
4766,2023-08-06,49.0,51.57142857142857,51.71428571428572,-1.0,-3.0,0.0,0.0
4767,2023-08-07,49.0,51.42857142857143,51.285714285714285,0.0,-1.0,0.0,0.0
4768,2023-08-08,54.0,51.57142857142857,51.57142857142857,5.0,1.0,0.0,0.0
4769,2023-08-09,50.0,51.142857142857146,51.5,-4.0,-3.0,0.0,0.0
4770,2023-08-10,53.0,51.285714285714285,51.642857142857146,3.0,1.0,0.0,0.0
4771,2023-08-11,51.0,50.85714285714285,51.57142857142857,-2.0,-3.0,0.0,0.0
4772,2023-08-12,54.0,51.42857142857143,51.71428571428572,3.0,4.0,0.0,0.0
4773,2023-08-13,54.0,52.142857142857146,51.85714285714285,0.0,5.0,0.0,0.0
4774,2023-08-14,50.0,52.285714285714285,51.85714285714285,-4.0,1.0,0.0,0.0
4775,2023-08-15,53.0,52.142857142857146,51.85714285714285,3.0,-1.0,0.0,0.0
4776,2023-08-16,52.0,52.42857142857143,51.785714285714285,-1.0,2.0,0.0,0.0
4777,2023-08-17,50.0,52.0,51.642857142857146,-2.0,-3.0,0.0,0.0
4778,2023-08-18,37.0,50.0,50.42857142857143,-13.0,-14.0,0.0,0.0
4779,2023-08-19,39.0,47.85714285714285,49.642857142857146,2.0,-15.0,0.0,0.0
4780,2023-08-20,37.0,45.42857142857143,48.785714285714285,-2.0,-17.0,0.0,0.0
4781,2023-08-21,38.0,43.71428571428572,48.0,1.0,-12.0,0.0,0.0
4782,2023-08-22,37.0,41.42857142857143,46.785714285714285,-1.0,-16.0,0.0,0.0
4783,2023-08-23,37.0,39.285714285714285,45.85714285714285,0.0,-15.0,0.0,0.0
4784,2023-08-24,41.0,38.0,45.0,4.0,-9.0,0.0,0.0
4785,2023-08-25,39.0,38.285714285714285,44.142857142857146,-2.0,2.0,0.0,0.0
4786,2023-08-26,38.0,38.142857142857146,43.0,-1.0,-1.0,0.0,0.0
4787,2023-08-27,38.0,38.285714285714285,41.85714285714285,0.0,1.0,0.0,0.0
4788,2023-08-28,39.0,38.42857142857143,41.07142857142857,1.0,1.0,0.0,0.0
4789,2023-08-29,39.0,38.71428571428572,40.07142857142857,0.0,2.0,0.0,0.0
4790,2023-08-30,49.0,40.42857142857143,39.85714285714285,10.0,12.0,0.0,0.0
4791,2023-08-31,52.0,42.0,40.0,3.0,11.0,0.0,0.0
4792,2023-09-01,40.0,42.142857142857146,40.21428571428572,-12.0,1.0,0.0,0.0
4793,2023-09-02,39.0,42.285714285714285,40.21428571428572,-1.0,1.0,0.0,0.0
4794,2023-09-03,40.0,42.57142857142857,40.42857142857143,1.0,2.0,0.0,0.0
4795,2023-09-04,40.0,42.71428571428572,40.57142857142857,0.0,1.0,0.0,0.0
4796,2023-09-05,40.0,42.85714285714285,40.785714285714285,0.0,1.0,0.0,0.0
4797,2023-09-06,42.0,41.85714285714285,41.142857142857146,2.0,-7.0,0.0,0.0
4798,2023-09-07,41.0,40.285714285714285,41.142857142857146,-1.0,-11.0,0.0,0.0
4799,2023-09-08,46.0,41.142857142857146,41.642857142857146,5.0,6.0,0.0,0.0
4800,2023-09-09,41.0,41.42857142857143,41.85714285714285,-5.0,2.0,0.0,0.0
4801,2023-09-10,40.0,41.42857142857143,42.0,-1.0,0.0,0.0,0.0
4802,2023-09-11,40.0,41.42857142857143,42.07142857142857,0.0,0.0,0.0,0.0
4803,2023-09-12,30.0,40.0,41.42857142857143,-10.0,-10.0,0.0,0.0
4804,2023-09-13,41.0,39.85714285714285,40.85714285714285,11.0,-1.0,0.0,0.0
4805,2023-09-14,45.0,40.42857142857143,40.35714285714285,4.0,4.0,0.0,0.0
4806,2023-09-15,45.0,40.285714285714285,40.71428571428572,0.0,-1.0,0.0,0.0
4807,2023-09-16,43.0,40.57142857142857,41.0,-2.0,2.0,0.0,0.0
4808,2023-09-17,46.0,41.42857142857143,41.42857142857143,3.0,6.0,0.0,0.0
4809,2023-09-18,46.0,42.285714285714285,41.85714285714285,0.0,6.0,0.0,0.0
4810,2023-09-19,46.0,44.57142857142857,42.285714285714285,0.0,16.0,0.0,0.0
4811,2023-09-20,47.0,45.42857142857143,42.642857142857146,1.0,6.0,0.0,0.0
4812,2023-09-21,47.0,45.71428571428572,43.07142857142857,0.0,2.0,0.0,0.0
4813,2023-09-22,43.0,45.42857142857143,42.85714285714285,-4.0,-2.0,0.0,0.0
4814,2023-09-23,47.0,46.0,43.285714285714285,4.0,4.0,0.0,0.0
4815,2023-09-24,44.0,45.71428571428572,43.57142857142857,-3.0,-2.0,0.0,0.0
4816,2023-09-25,47.0,45.85714285714285,44.07142857142857,3.0,1.0,0.0,0.0
4817,2023-09-26,46.0,45.85714285714285,45.21428571428572,-1.0,0.0,0.0,0.0
4818,2023-09-27,44.0,45.42857142857143,45.42857142857143,-2.0,-3.0,0.0,0.0
4819,2023-09-28,46.0,45.285714285714285,45.5,2.0,-1.0,0.0,0.0
4820,2023-09-29,48.0,46.0,45.71428571428572,2.0,5.0,0.0,0.0
4821,2023-09-30,47.0,46.0,46.0,-1.0,0.0,0.0,0.0
4822,2023-10-01,48.0,46.57142857142857,46.142857142857146,1.0,4.0,0.0,0.0
4823,2023-10-02,50.0,47.0,46.42857142857143,2.0,3.0,0.0,0.0
4824,2023-10-03,50.0,47.57142857142857,46.71428571428572,0.0,4.0,0.0,0.0
4825,2023-10-04,49.0,48.285714285714285,46.85714285714285,-1.0,5.0,0.0,0.0
4826,2023-10-05,48.0,48.57142857142857,46.92857142857143,-1.0,2.0,0.0,0.0
4827,2023-10-06,50.0,48.85714285714285,47.42857142857143,2.0,2.0,0.0,0.0
4828,2023-10-07,49.0,49.142857142857146,47.57142857142857,-1.0,2.0,0.0,0.0
4829,2023-10-08,50.0,49.42857142857143,48.0,1.0,2.0,0.0,0.0
4830,2023-10-09,50.0,49.42857142857143,48.21428571428572,0.0,0.0,0.0,0.0
4831,2023-10-10,50.0,49.42857142857143,48.5,0.0,0.0,0.0,0.0
4832,2023-10-11,47.0,49.142857142857146,48.71428571428572,-3.0,-2.0,0.0,0.0
4833,2023-10-12,45.0,48.71428571428572,48.642857142857146,-2.0,-3.0,0.0,0.0
4834,2023-10-13,44.0,47.85714285714285,48.35714285714285,-1.0,-6.0,0.0,0.0
4835,2023-10-14,47.0,47.57142857142857,48.35714285714285,3.0,-2.0,0.0,0.0
4836,2023-10-15,45.0,46.85714285714285,48.142857142857146,-2.0,-5.0,0.0,0.0
4837,2023-10-16,47.0,46.42857142857143,47.92857142857143,2.0,-3.0,0.0,0.0
4838,2023-10-17,52.0,46.71428571428572,48.07142857142857,5.0,2.0,0.0,0.0
4839,2023-10-18,50.0,47.142857142857146,48.142857142857146,-2.0,3.0,0.0,0.0
4840,2023-10-19,52.0,48.142857142857146,48.42857142857143,2.0,7.0,0.0,0.0
4841,2023-10-20,53.0,49.42857142857143,48.642857142857146,1.0,9.0,0.0,0.0
4842,2023-10-21,63.0,51.71428571428572,49.642857142857146,10.0,16.0,0.0,0.0
4843,2023-10-22,53.0,52.85714285714285,49.85714285714285,-10.0,8.0,0.0,0.0
4844,2023-10-23,53.0,53.71428571428572,50.07142857142857,0.0,6.0,0.0,0.0
4845,2023-10-24,66.0,55.71428571428572,51.21428571428572,13.0,14.0,0.0,0.0
4846,2023-10-25,72.0,58.85714285714285,53.0,6.0,22.0,0.0,0.0
4847,2023-10-26,71.0,61.57142857142857,54.85714285714285,-1.0,19.0,0.0,0.0
4848,2023-10-27,70.0,64.0,56.71428571428572,-1.0,17.0,0.0,0.0
4849,2023-10-28,65.0,64.28571428571429,58.0,-5.0,2.0,0.0,0.0
4850,2023-10-29,72.0,67.0,59.92857142857143,7.0,19.0,0.0,0.0
4851,2023-10-30,68.0,69.14285714285714,61.42857142857143,-4.0,15.0,0.0,0.0
4852,2023-10-31,66.0,69.14285714285714,62.42857142857143,-2.0,0.0,0.0,0.0
4853,2023-11-01,66.0,68.28571428571429,63.57142857142857,0.0,-6.0,0.0,0.0
4854,2023-11-02,72.0,68.42857142857143,65.0,6.0,1.0,0.0,0.0
4855,2023-11-03,65.0,67.71428571428571,65.85714285714286,-7.0,-5.0,0.0,0.0
4856,2023-11-04,68.0,68.14285714285714,66.21428571428571,3.0,3.0,0.0,0.0
4857,2023-11-05,70.0,67.85714285714286,67.42857142857143,2.0,-2.0,0.0,0.0
4858,2023-11-06,74.0,68.71428571428571,68.92857142857143,4.0,6.0,0.0,0.0
4859,2023-11-07,68.0,69.0,69.07142857142857,-6.0,2.0,0.0,0.0
4860,2023-11-08,66.0,69.0,68.64285714285714,-2.0,0.0,0.0,0.0
4861,2023-11-09,69.0,68.57142857142857,68.5,3.0,-3.0,0.0,0.0
4862,2023-11-10,70.0,69.28571428571429,68.5,1.0,5.0,0.0,0.0
4863,2023-11-11,70.0,69.57142857142857,68.85714285714286,0.0,2.0,0.0,0.0
4864,2023-11-12,73.0,70.0,68.92857142857143,3.0,3.0,0.0,0.0
4865,2023-11-13,72.0,69.71428571428571,69.21428571428571,-1.0,-2.0,0.0,0.0
4866,2023-11-14,69.0,69.85714285714286,69.42857142857143,-3.0,1.0,0.0,0.0
4867,2023-11-15,60.0,69.0,69.0,-9.0,-6.0,0.0,0.0
4868,2023-11-16,70.0,69.14285714285714,68.85714285714286,10.0,1.0,0.0,0.0
4869,2023-11-17,63.0,68.14285714285714,68.71428571428571,-7.0,-7.0,0.0,0.0
4870,2023-11-18,69.0,68.0,68.78571428571429,6.0,-1.0,0.0,0.0
4871,2023-11-19,66.0,67.0,68.5,-3.0,-7.0,0.0,0.0
4872,2023-11-20,69.0,66.57142857142857,68.14285714285714,3.0,-3.0,0.0,0.0
4873,2023-11-21,71.0,66.85714285714286,68.35714285714286,2.0,2.0,0.0,0.0
4874,2023-11-22,62.0,67.14285714285714,68.07142857142857,-9.0,2.0,0.0,0.0
4875,2023-11-23,66.0,66.57142857142857,67.85714285714286,4.0,-4.0,0.0,0.0
4876,2023-11-24,66.0,67.0,67.57142857142857,0.0,3.0,0.0,0.0
4877,2023-11-25,73.0,67.57142857142857,67.78571428571429,7.0,4.0,0.0,0.0
4878,2023-11-26,73.0,68.57142857142857,67.78571428571429,0.0,7.0,0.0,0.0
4879,2023-11-27,66.0,68.14285714285714,67.35714285714286,-7.0,-3.0,0.0,0.0
4880,2023-11-28,68.0,67.71428571428571,67.28571428571429,2.0,-3.0,0.0,0.0
4881,2023-11-29,72.0,69.14285714285714,68.14285714285714,4.0,10.0,0.0,0.0
4882,2023-11-30,74.0,70.28571428571429,68.42857142857143,2.0,8.0,0.0,0.0
4883,2023-12-01,71.0,71.0,69.0,-3.0,5.0,0.0,0.0
4884,2023-12-02,74.0,71.14285714285714,69.35714285714286,3.0,1.0,0.0,0.0
4885,2023-12-03,73.0,71.14285714285714,69.85714285714286,-1.0,0.0,0.0,0.0
4886,2023-12-04,74.0,72.28571428571429,70.21428571428571,1.0,8.0,0.0,0.0
4887,2023-12-05,75.0,73.28571428571429,70.5,1.0,7.0,0.0,0.0
4888,2023-12-06,72.0,73.28571428571429,71.21428571428571,-3.0,0.0,0.0,0.0
4889,2023-12-07,72.0,73.0,71.64285714285714,0.0,-2.0,0.0,0.0
4890,2023-12-08,72.0,73.14285714285714,72.07142857142857,0.0,1.0,0.0,0.0
4891,2023-12-09,73.0,73.0,72.07142857142857,1.0,-1.0,0.0,0.0
4892,2023-12-10,74.0,73.14285714285714,72.14285714285714,1.0,1.0,0.0,0.0
4893,2023-12-11,74.0,73.14285714285714,72.71428571428571,0.0,0.0,0.0,0.0
4894,2023-12-12,67.0,72.0,72.64285714285714,-7.0,-8.0,0.0,0.0
4895,2023-12-13,65.0,71.0,72.14285714285714,-2.0,-7.0,0.0,0.0
4896,2023-12-14,72.0,71.0,72.0,7.0,0.0,0.0,0.0
4897,2023-12-15,70.0,70.71428571428571,71.92857142857143,-2.0,-2.0,0.0,0.0
4898,2023-12-16,67.0,69.85714285714286,71.42857142857143,-3.0,-6.0,0.0,0.0
4899,2023-12-17,73.0,69.71428571428571,71.42857142857143,6.0,-1.0,0.0,0.0
4900,2023-12-18,65.0,68.42857142857143,70.78571428571429,-8.0,-9.0,0.0,0.0
4901,2023-12-19,73.0,69.28571428571429,70.64285714285714,8.0,6.0,0.0,0.0
4902,2023-12-20,74.0,70.57142857142857,70.78571428571429,1.0,9.0,0.0,0.0
4903,2023-12-21,70.0,70.28571428571429,70.64285714285714,-4.0,-2.0,0.0,0.0
4904,2023-12-22,74.0,70.85714285714286,70.78571428571429,4.0,4.0,0.0,0.0
4905,2023-12-23,70.0,71.28571428571429,70.57142857142857,-4.0,3.0,0.0,0.0
4906,2023-12-24,71.0,71.0,70.35714285714286,1.0,-2.0,0.0,0.0
4907,2023-12-25,73.0,72.14285714285714,70.28571428571429,2.0,8.0,0.0,0.0
4908,2023-12-26,71.0,71.85714285714286,70.57142857142857,-2.0,-2.0,0.0,0.0
4909,2023-12-27,73.0,71.71428571428571,71.14285714285714,2.0,-1.0,0.0,0.0
4910,2023-12-28,73.0,72.14285714285714,71.21428571428571,0.0,3.0,0.0,0.0
4911,2023-12-29,65.0,70.85714285714286,70.85714285714286,-8.0,-9.0,0.0,0.0
4912,2023-12-30,68.0,70.57142857142857,70.92857142857143,3.0,-2.0,0.0,0.0
4913,2023-12-31,67.0,70.0,70.5,-1.0,-4.0,0.0,0.0
4914,2024-01-01,65.0,68.85714285714286,70.5,-2.0,-8.0,0.0,0.0
4915,2024-01-02,71.0,68.85714285714286,70.35714285714286,6.0,0.0,0.0,0.0
4916,2024-01-03,70.0,68.42857142857143,70.07142857142857,-1.0,-3.0,0.0,0.0
4917,2024-01-04,68.0,67.71428571428571,69.92857142857143,-2.0,-5.0,0.0,0.0
4918,2024-01-05,72.0,68.71428571428571,69.78571428571429,4.0,7.0,0.0,0.0
4919,2024-01-06,70.0,69.0,69.78571428571429,-2.0,2.0,0.0,0.0
4920,2024-01-07,71.0,69.57142857142857,69.78571428571429,1.0,4.0,0.0,0.0
4921,2024-01-08,71.0,70.42857142857143,69.64285714285714,0.0,6.0,0.0,0.0
4922,2024-01-09,76.0,71.14285714285714,70.0,5.0,5.0,0.0,1.0
4923,2024-01-10,73.0,71.57142857142857,70.0,-3.0,3.0,0.0,0.0
4924,2024-01-11,76.0,72.71428571428571,70.21428571428571,3.0,8.0,0.0,1.0
4925,2024-01-12,71.0,72.57142857142857,70.64285714285714,-5.0,-1.0,0.0,0.0
4926,2024-01-13,64.0,71.71428571428571,70.35714285714286,-7.0,-6.0,0.0,0.0
4927,2024-01-14,60.0,70.14285714285714,69.85714285714286,-4.0,-11.0,0.0,0.0
4928,2024-01-15,52.0,67.42857142857143,68.92857142857143,-8.0,-19.0,0.0,0.0
4929,2024-01-16,64.0,65.71428571428571,68.42857142857143,12.0,-12.0,0.0,0.0
4930,2024-01-17,60.0,63.85714285714285,67.71428571428571,-4.0,-13.0,0.0,0.0
4931,2024-01-18,63.0,62.0,67.35714285714286,3.0,-13.0,0.0,0.0
4932,2024-01-19,51.0,59.142857142857146,65.85714285714286,-12.0,-20.0,0.0,0.0
4933,2024-01-20,52.0,57.42857142857143,64.57142857142857,1.0,-12.0,0.0,0.0
4934,2024-01-21,56.0,56.85714285714285,63.5,4.0,-4.0,0.0,0.0
4935,2024-01-22,55.0,57.285714285714285,62.35714285714285,-1.0,3.0,0.0,0.0
4936,2024-01-23,50.0,55.285714285714285,60.5,-5.0,-14.0,0.0,0.0
4937,2024-01-24,48.0,53.57142857142857,58.71428571428572,-2.0,-12.0,0.0,0.0
4938,2024-01-25,52.0,52.0,57.0,4.0,-11.0,0.0,0.0
4939,2024-01-26,49.0,51.71428571428572,55.42857142857143,-3.0,-2.0,0.0,0.0
4940,2024-01-27,55.0,52.142857142857146,54.785714285714285,6.0,3.0,0.0,0.0
4941,2024-01-28,54.0,51.85714285714285,54.35714285714285,-1.0,-2.0,0.0,0.0
4942,2024-01-29,55.0,51.85714285714285,54.57142857142857,1.0,0.0,0.0,0.0
4943,2024-01-30,61.0,53.42857142857143,54.35714285714285,6.0,11.0,0.0,0.0
4944,2024-01-31,60.0,55.142857142857146,54.35714285714285,-1.0,12.0,0.0,0.0
4945,2024-02-01,63.0,56.71428571428572,54.35714285714285,3.0,11.0,0.0,0.0
4946,2024-02-02,63.0,58.71428571428572,55.21428571428572,0.0,14.0,0.0,0.0
4947,2024-02-03,60.0,59.42857142857143,55.785714285714285,-3.0,5.0,0.0,0.0
4948,2024-02-04,60.0,60.285714285714285,56.07142857142857,0.0,6.0,0.0,0.0
4949,2024-02-05,60.0,61.0,56.42857142857143,0.0,5.0,0.0,0.0
4950,2024-02-06,64.0,61.42857142857143,57.42857142857143,4.0,3.0,0.0,0.0
4951,2024-02-07,62.0,61.71428571428572,58.42857142857143,-2.0,2.0,0.0,0.0
4952,2024-02-08,66.0,62.142857142857146,59.42857142857143,4.0,3.0,0.0,0.0
4953,2024-02-09,72.0,63.42857142857143,61.07142857142857,6.0,9.0,0.0,0.0
4954,2024-02-10,74.0,65.42857142857143,62.42857142857143,2.0,14.0,0.0,0.0
4955,2024-02-11,71.0,67.0,63.642857142857146,-3.0,11.0,0.0,0.0
4956,2024-02-12,70.0,68.42857142857143,64.71428571428571,-1.0,10.0,0.0,0.0
4957,2024-02-13,79.0,70.57142857142857,66.0,9.0,15.0,0.0,1.0
4958,2024-02-14,74.0,72.28571428571429,67.0,-5.0,12.0,0.0,0.0
4959,2024-02-15,72.0,73.14285714285714,67.64285714285714,-2.0,6.0,0.0,0.0
4960,2024-02-16,72.0,73.14285714285714,68.28571428571429,0.0,0.0,0.0,0.0
4961,2024-02-17,76.0,73.42857142857143,69.42857142857143,4.0,2.0,0.0,1.0
4962,2024-02-18,72.0,73.57142857142857,70.28571428571429,-4.0,1.0,0.0,0.0
4963,2024-02-19,75.0,74.28571428571429,71.35714285714286,3.0,5.0,0.0,0.0
4964,2024-02-20,72.0,73.28571428571429,71.92857142857143,-3.0,-7.0,0.0,0.0
4965,2024-02-21,78.0,73.85714285714286,73.07142857142857,6.0,4.0,0.0,1.0
4966,2024-02-22,74.0,74.14285714285714,73.64285714285714,-4.0,2.0,0.0,0.0
4967,2024-02-23,76.0,74.71428571428571,73.92857142857143,2.0,4.0,0.0,1.0
4968,2024-02-24,72.0,74.14285714285714,73.78571428571429,-4.0,-4.0,0.0,0.0
4969,2024-02-25,74.0,74.42857142857143,74.0,2.0,2.0,0.0,0.0
4970,2024-02-26,72.0,74.0,74.14285714285714,-2.0,-3.0,0.0,0.0
4971,2024-02-27,79.0,75.0,74.14285714285714,7.0,7.0,0.0,1.0
4972,2024-02-28,82.0,75.57142857142857,74.71428571428571,3.0,4.0,0.0,1.0
